Degree	GPA	modules
1	4.031684849810011	CS4350,CS4351,CS4240,CS6243,CS3218,CS6241,CS4235,CS4243,CS6206,CS5343,CS5246,CS4249,CS3240
0	2.939635411250912	CS4246,CS6208,CS6222,CS6244,CS6220,CS4248,CS5339,BT5110,CS5242,CS6207,CS4220,CS5344
0	4.651876129750105	CS3234,CS3211,CS5219,CS4212,CS4216,CS5215,CS5214,CS4215,CS2104,CS3212,CS6215,CS5271,CS4214
0	3.206079381095284	CS3234,CS3211,CS4216,CS4212,CS5215,CS4215,CS5214,CS5219,CS6215,CS6202,CS4214
1	3.9371361903435864	CS4271,CS3284,CS2113,CS4239,CS3219,CS3234,CS3282,CS3281,CS5232,CS4218,CS4880,CS2103,CS5272,CS3283,CS3203
0	3.5848045810169173	CS5321,CS6220,CS4226,CS3282,BT5110,CS4221,CS3237,CS5233,CS6280,CS5248,CS3220,CS2102,CS4220,CS5226,CS6211
1	3.580414296175369	CS5239,CS6270,CS5250,CS5223,CS3281,CS3210,CS2281,CS5424,CS2100,CS5233,CS6230,CS5224,CS6211,CS4223,CS3221
1	3.2511902223805462	CS4271,CS2107,CS5439,CS5331,CS3211,CS3234,CS4216,CS4215,CS5215,CS4212,CS2104,CS3221,CS5476,CS4257,CS6211
1	3.1226994653546787	CS4350,CS4351,CS3242,CS4240,CS3218,CS4235,CS4243,CS6206,CS5343,CS5246,CS4249,CS3241,CS5237
0	4.62249097032251	CS6270,CS3211,CS5223,CS4231,CS3281,CS2281,CS3220,CS5224,CS5233,CS5424,CS2100,CS4223
1	2.3329915746139243	CS5218,CS3234,CS3211,CS4248,CS4216,CS5215,CS4215,CS5214,CS2104,CS5246,CS6215,CS5271,CS6202,CS4242,CS4214
1	2.7616799589311634	CS4271,CS5218,CS5439,CS4257,CS6209,CS4236,CS4238,CS5332,CS3221,CS5476,CS6230,CS6202,CS6211,CS6231,CS5322
1	3.5283984124034014	CS3284,CS4271,CS2113,CS4239,CS3234,CS3282,CS3271,CS4218,CS4880,CS3226,CS5271,CS3216
0	3.8405834231852722	CS5218,CS3234,CS3211,CS4216,CS4212,CS4215,CS5215,CS5214,CS3271,CS2104,CS3212,CS5271,CS6202,CS4214
0	3.271264477469293	CS6231,CS4239,CS2107,CS5439,CS5331,CS6209,CS4240,CS5231,CS4238,CS5332,CS6230,CS3221,CS6211,CS4257,CS5322
1	2.726759177314293	CS5234,CS5330,CS4234,CS4232,CS3236,CS6234,CS5230,CS3225,CS2220,CS5237,CS3233,CS4257,CS5236
1	4.0484934447831264	CS4246,CS6222,CS6208,CS6244,CS3243,CS3882,CS5339,CS5425,CS5215,CS4232,CS4243,CS5242,CS6207,CS3226,CS4220
1	3.5621453740918896	CS2105,CS4222,CS6270,CS6205,CS5321,CS3282,CS3103,CS5229,CS6213,CS4231,CS6204,CS5422,CS5424,CS4237,CS6211
0	2.040739602977351	CS5239,CS5250,CS3211,CS5223,CS4231,CS4345,CS3210,CS2281,CS5222,CS5233,CS5424,CS2100,CS5224,CS4223,CS6211
0	3.1694704511920664	CS4271,CS5340,CS4239,CS3235,CS5439,CS5322,CS4236,CS5231,CS5332,CS6230,CS5476,CS3221,CS6211
1	2.1146269609135597	CS4271,CS5239,CS5250,CS5439,CS6209,CS6213,CS2281,CS4238,CS5231,CS3220,CS3221,CS5476,CS6211,CS2106,CS5322
1	2.456294604066394	CS4271,CS2107,CS3235,CS5439,CS4239,CS5331,CS6209,CS4236,CS5231,CS5332,CS3221,CS5476,CS6211,CS4257,CS5322
1	4.66471062867132	CS4350,CS3242,CS4240,CS3240,CS3218,CS6243,CS4235,CS5343,CS6206,CS5246,CS3249,CS5240,CS3241,CS4249,CS3247
0	3.3033297568135773	CS4271,CS5218,CS2113,CS3234,CS3211,CS5219,CS4216,CS4212,CS4215,CS5214,CS5232,CS2104,CS3212,CS6202,CS4214
1	3.7520433155111292	CS4350,CS4351,CS4240,CS6243,CS6241,CS4243,CS5343,CS6206,CS5246,CS3249,CS4249
0	4.3958261924654725	CS2105,CS5321,CS6205,CS3103,CS6204,CS4231,CS3281,CS5422,CS3237,CS5424,CS5248,CS2100,CS3220,CS4237,CS6211
0	2.561212703608004	CS4350,CS6243,CS6241,CS4243,CS5343,CS4249,CS3249,CS5240,CS4247,CS5237
0	3.4222802864650896	CS5234,CS4234,CS3230,CS4231,CS4232,CS5236,CS3236,CS6234,CS5230,CS3225,CS5237,CS3233,CS4257,CS5238
0	3.3852031112209096	CS4245,CS5234,CS4347,CS3230,CS4248,CS6240,CS4232,CS4235,CS5345,CS6206,CS6207,CS3236,CS5246,CS6212,CS3283
1	2.8566747174678815	CS5218,CS4234,CS3234,CS3211,CS5219,CS5215,CS4215,CS4216,CS2104,CS3212,CS6215,CS5271,CS4214
1	3.1758822586290947	CS5234,CS4234,CS4232,CS3236,CS5424,CS5230,CS6234,CS3225,CS2220,CS2102,CS5238,CS5226,CS4257,CS5236
0	4.184971041651416	CS4271,CS5218,CS3234,CS3211,CS4216,CS5215,CS4212,CS4215,CS5214,CS2104,CS3202,CS6215,CS5271,CS6202
1	3.5856110330661215	CS4271,CS4222,CS5321,CS6220,CS3282,CS5229,CS3103,CS5422,CS3237,CS5424,CS5248,CS5233,CS5228,CS5346,CS5322
1	3.97886530061954	CS4350,CS4351,CS3242,CS4240,CS3240,CS3218,CS4235,CS4243,CS6206,CS5343,CS4249,CS5246,CS5240,CS4247,CS5237
1	3.217805235517819	CS5218,CS3234,CS3211,CS5219,CS5215,CS4212,CS4215,CS5214,CS2104,CS3212,CS5271,CS4214
0	3.2916060652081423	CS5234,CS4234,CS4231,CS4232,CS3236,CS5230,CS6234,CS3225,CS2220,CS5237,CS5238,CS3233,CS4257,CS5236
0	3.716811035249436	CS5239,CS5250,CS3211,CS4231,CS6213,CS4345,CS3281,CS3210,CS5222,CS3220,CS5224,CS2100,CS2281,CS4237,CS6211
0	2.338416886321687	CS5340,CS6208,CS6222,CS6244,CS3243,CS4248,CS5339,CS4243,CS5242,CS6207,CS5345,CS5478,CS4278,CS5344
1	3.915724564111776	CS6222,CS6220,CS3243,CS3211,CS6213,CS5339,BT5110,CS4345,CS5345,CS4243,CS3220,CS3244,CS4244,CS4278,CS5344
0	3.4790796117986647	CS4271,CS2107,CS5439,CS4240,CS5322,CS3218,CS4235,CS6206,CS4249,CS6230,CS5240,CS5246,CS3240,CS4257,CS3221
1	3.71798763994551	CS5340,CS6222,CS6244,CS3243,CS4248,CS5425,CS5215,CS5339,BT5110,CS5345,CS6207,CS4220,CS4244,CS4278,CS5344
0	3.114311466858382	CS3284,CS3201,CS2113,CS3219,CS3217,CS4218,CS4880,CS3202,CS6280,CS3226,CS5271,CS2103,CS5272,CS3216,CS3283
1	3.4365491341515355	CS3242,CS4240,CS3240,CS6243,CS3218,CS4243,CS6206,CS5343,CS5246,CS3249,CS3247,CS5240,CS4247,CS5237
0	3.0529537308210015	CS4245,CS4347,CS3284,CS6213,CS6240,CS4221,CS5345,CS5241,CS6207,CS6212,CS5244,CS4242,CS3283,CS3245,CS5249
0	2.382384516890702	CS3282,CS5223,CS4231,CS4345,CS3281,CS3210,CS5222,CS5424,CS2100,CS5224,CS5233,CS4237,CS2106,CS4223,CS6211
1	2.0739808941175313	CS3284,CS4347,CS4241,CS5346,CS4248,CS5241,CS4235,CS6206,CS6212,CS5249,CS5244,CS4242,CS3283,CS5342,CS3245
0	4.5014021817976495	CS4246,CS6208,CS6244,CS3243,CS4248,CS5425,BT5110,CS5345,CS4243,CS5242,CS3244,CS4220,CS4244,CS4278,CS5344
1	2.5933624993679967	CS5234,CS5330,CS4234,CS3230,CS4231,CS5232,CS5230,CS3225,CS5271,CS2220,CS5237,CS5238,CS3233,CS4257,CS5236
0	4.330066330590907	CS2105,CS4222,CS5321,CS4226,CS3282,CS3103,CS5223,CS3281,CS3237,CS5424,CS2100,CS5233,CS5248,CS4237,CS6211
0	4.6194747475526325	CS5250,CS6270,CS3282,CS5223,CS6213,CS4345,CS4231,CS3210,CS3220,CS5224,CS5424,CS2100,CS2106,CS4223,CS6211
0	4.3345837172512995	CS5237,CS4351,CS3242,CS4240,CS3218,CS6241,CS4243,CS6206,CS5343,CS5246,CS3247,CS5240,CS3241,CS4247,CS3240
0	3.495958574410051	CS5330,CS3230,CS4231,CS4232,CS5236,CS3236,CS5230,CS3225,CS2220,CS4257,CS5238
1	3.538969175903275	CS4350,CS5244,CS4351,CS3218,CS6240,CS5241,CS4243,CS5343,CS5345,CS4249,CS2108,CS6206,CS5237,CS3283,CS3245
1	2.5565917926023523	CS3201,CS4239,CS4257,CS3882,CS3281,CS3271,CS5232,CS4880,CS5231,CS6230,CS3226,CS5271,CS3216,CS3283,CS3203
0	3.294924669418754	CS6231,CS4271,CS2107,CS4239,CS5331,CS5231,CS6230,CS3221,CS5476,CS6211,CS4257,CS5322
0	4.011994485291708	CS4225,CS5425,BT5110,CS6213,CS4221,CS5424,CS6203,CS5228,CS2220,CS2102,CS5346,CS4224,CS5226,CS5322
0	3.4738856101207443	CS4246,CS6222,CS6220,CS3243,CS5425,CS3223,CS4225,CS5215,BT5110,CS6207,CS5242,CS5424,CS5228,CS4220,CS5226
1	3.3441923501032713	CS3284,CS3201,CS4239,CS2113,CS3219,CS3882,CS3217,CS3281,CS4218,CS3202,CS3226,CS5271,CS2103,CS3205,CS3203
0	3.895409463228055	CS3284,CS4248,CS4235,CS5345,CS2108,CS5244,CS4242,CS3283,CS3245,CS5249
0	2.9011509563967497	CS5239,CS5250,CS2106,CS5322,CS3223,CS6213,CS3210,CS3220,CS5224,CS2100,CS5424,CS2220,CS4220,CS4224,CS5344
0	1.9224802502146499	CS5321,CS6205,CS4226,CS6204,CS4231,CS5223,CS3281,CS6213,CS5422,CS3220,CS5233,CS5248,CS2100,CS4237,CS6211
1	2.08650964038481	CS5239,CS5250,CS3211,CS3282,CS5223,CS6213,CS4345,CS2281,CS5222,CS3220,CS5224,CS5424,CS5233,CS4223,CS6211
1	3.8734997984179325	CS4271,CS4239,CS3235,CS2107,CS4257,CS6209,CS5322,CS4236,CS5331,CS5332,CS6230,CS5476,CS6211,CS6231,CS3221
1	3.386104496348515	CS2107,CS3235,CS5439,CS4257,CS5331,CS6209,CS5322,CS4238,CS5332,CS5476,CS6211,CS6231,CS3221
0	3.0568195103654827	CS4239,CS3235,CS2107,CS4236,CS4225,CS5425,BT5110,CS3223,CS4238,CS6280,CS6203,CS2220,CS4224,CS4257,CS5344
0	2.219823748828709	CS5340,CS6222,CS4246,CS6244,CS4248,CS5215,CS5339,CS5425,CS5345,CS5242,CS5228,CS5478,CS4220,CS4244,CS5344
1	3.216797502289198	CS4241,CS5322,CS5425,CS4225,CS3223,BT5110,CS6280,CS6203,CS2102,CS2220,CS4220,CS4224,CS5226,CS5344
0	4.087721921593249	CS6222,CS4246,CS6270,CS6205,CS6220,CS5321,CS3282,CS5229,CS6213,CS5345,CS5242,CS5424,CS2100,CS4237,CS4244
0	3.2499580743622776	CS5218,CS3234,CS3211,CS5219,CS5215,CS4215,CS4216,CS4212,CS2104,CS3212,CS6215,CS5271,CS6202,CS4214
0	4.468108303275035	CS4245,CS5346,CS6240,CS4235,CS6212,CS6207,CS2108,CS5246,CS3245,CS4242,CS3283,CS5342,CS5249
0	3.752075852941659	CS6231,CS4271,CS4239,CS3235,CS5439,CS6209,CS5322,CS4236,CS4238,CS5332,CS6230,CS5476,CS6211,CS4257,CS3221
1	4.10521640677214	CS5239,CS5250,CS3282,CS6209,CS4236,CS4231,CS4345,CS3210,CS2281,CS5332,CS5222,CS5424,CS4237,CS2106,CS4223
0	4.904712948379513	CS4271,CS4239,CS3235,CS5439,CS5331,CS5231,CS4238,CS5332,CS3221,CS6230,CS5476,CS4257,CS5322
1	3.94275906230202	CS3284,CS4239,CS6220,CS5331,CS6209,CS5231,CS6206,CS6212,CS5424,CS5476,CS6203,CS5244,CS5346,CS6231,CS3221
0	3.928168487413409	CS5234,CS5330,CS4234,CS3282,CS4231,CS2281,CS5222,CS3220,CS5424,CS5224,CS5233,CS5230,CS4237,CS4257,CS4223
0	3.8223489730559015	CS2105,CS5321,CS6205,CS4226,CS3103,CS6204,CS6213,CS4231,CS5422,CS3237,CS5424,CS2100,CS5248,CS4237,CS6211
0	3.6459538934990388	CS6208,CS4222,CS6205,CS5223,CS6213,CS4231,CS4211,CS3220,CS5233,CS6234,CS5424,CS5272,CS3216,CS3233,CS6211
0	4.615579827752563	CS6220,CS5322,CS3223,CS4225,BT5110,CS5425,CS4221,CS6213,CS5424,CS6280,CS2102,CS2220,CS5346,CS5226,CS5344
1	3.2851049164724535	CS4220,CS6220,CS5322,CS3223,CS4225,CS6213,CS5424,CS6280,CS2220,CS2102,CS5346,CS4224,CS5226,CS5344
0	2.577657104575305	CS5218,CS3234,CS3211,CS5219,CS5215,CS4212,CS4215,CS4216,CS5214,CS2104,CS3212,CS6215,CS5271,CS6202,CS4214
0	3.8689018687787766	CS6222,CS6244,CS6220,CS3243,CS4248,CS5425,CS5215,CS5345,CS5242,CS5228,CS4244,CS4278,CS5344
0	3.8337164965200747	CS5234,CS3230,CS5236,CS3236,CS5230,CS6234,CS3225,CS2220,CS5237,CS3233,CS4257,CS5238
0	4.698379041036716	CS5237,CS4350,CS5250,CS6270,CS3242,CS6213,CS5233,CS3249,CS5424,CS4249,CS5240,CS3241,CS3247,CS4247,CS5246
0	4.21324641770423	CS2105,CS4222,CS4226,CS3103,CS5223,CS4231,CS6204,CS3281,CS6213,CS5422,CS3237,CS5233,CS2100,CS3220,CS5424
1	4.457537005354363	CS4350,CS4351,CS3242,CS4240,CS6241,CS4235,CS5343,CS4249,CS3249,CS5240,CS3247,CS4247,CS3241,CS5237
0	2.2364715364576013	CS5346,CS5425,CS4225,BT5110,CS3223,CS4221,CS5424,CS5228,CS2102,CS2220,CS6203,CS4220,CS4224,CS5226
1	4.321931533252704	CS2105,CS6270,CS5321,CS3282,CS3103,CS6204,CS6213,CS3281,CS4344,CS5422,CS3220,CS5424,CS2100,CS4237,CS6211
1	3.4048316045047753	CS4271,CS3201,CS3234,CS3282,CS3283,CS4211,CS3281,CS3271,CS3202,CS6280,CS5271,CS2103,CS3216,CS3205,CS3203
1	3.4052348314802225	CS4271,CS4239,CS3219,CS3882,CS3217,CS4211,CS5232,CS4218,CS4880,CS3202,CS3226,CS5271,CS3216,CS3205,CS3203
0	3.2699509115506884	CS5330,CS3230,CS4232,CS3236,CS6234,CS5230,CS2220,CS5237,CS3233,CS4257,CS5238
1	3.8052781603335317	CS5330,CS4234,CS3230,CS4231,CS4232,CS5230,CS6234,CS3225,CS2220,CS5237,CS5238,CS3233,CS4257,CS5236
0	3.4123481295695766	CS3284,CS3201,CS4271,CS3282,CS3283,CS3281,CS5232,CS4218,CS5271,CS5272,CS3216,CS4211,CS3203
0	4.675010022323791	CS2105,CS4222,CS6270,CS5321,CS4226,CS3103,CS5223,CS4231,CS5229,CS3281,CS3220,CS5424,CS5233,CS4237,CS6211
1	3.7603444341490873	CS6208,CS6222,CS6220,CS3243,CS4248,CS5339,CS4243,CS6207,CS5228,CS5478,CS4278,CS5344
0	3.413422049541051	CS3284,CS4347,CS4239,CS4241,CS3219,CS3234,CS3283,CS6240,CS5232,CS5345,CS6207,CS6212,CS4211,CS5249
0	3.37495596451703	CS4271,CS3201,CS2113,CS3219,CS3234,CS3282,CS3882,CS3271,CS5232,CS4880,CS3202,CS6280,CS5272,CS4211,CS3203
1	3.2148985217413415	CS3234,CS3211,CS5219,CS4215,CS5215,CS4212,CS5214,CS2104,CS3212,CS6215,CS5271,CS4214
1	3.4880405357787283	CS2105,CS5321,CS6270,CS4226,CS3282,CS3103,CS6204,CS5229,CS6213,CS4344,CS3220,CS2100,CS5248,CS5244,CS6211
0	2.023585548662673	CS3284,CS3201,CS2113,CS4239,CS4271,CS3234,CS3882,CS3271,CS3281,CS5232,CS4218,CS4880,CS3216,CS3205,CS3203
1	3.6946203427343782	CS2105,CS4222,CS5321,CS6205,CS3282,CS3103,CS5223,CS4231,CS4344,CS3237,CS5233,CS5248,CS2100,CS5424,CS6211
1	3.7792861113966083	CS5250,CS3282,CS6213,CS4345,CS3281,CS2281,CS3210,CS3220,CS5424,CS2100,CS5222,CS4237,CS2106,CS4223,CS6211
1	3.253106516559477	CS4271,CS2107,CS4239,CS5439,CS5331,CS6209,CS5231,CS4243,CS6211,CS3221
1	3.583506004753299	CS4350,CS3242,CS6243,CS3218,CS6241,CS4235,CS5343,CS6206,CS5246,CS3247,CS5240,CS3241,CS4247,CS3240
1	3.4786573686215223	CS5250,CS6270,CS3282,CS3211,CS5223,CS4231,CS4345,CS3281,CS6213,CS3210,CS5222,CS3220,CS2281,CS2100,CS6211
0	3.5601522521205196	CS5234,CS4234,CS3230,CS4231,CS4232,CS5230,CS6234,CS2220,CS5238,CS3233,CS4257,CS5236
1	3.0677500276322	CS5237,CS3242,CS6243,CS4240,CS3218,CS3240,CS6241,CS4243,CS6206,CS5343,CS4249,CS3249,CS5240,CS3241,CS3247
0	3.7291109922692263	CS3242,CS6243,CS3218,CS6241,CS4235,CS4243,CS4249,CS5246,CS5240,CS3241,CS4247,CS3249,CS5237,CS3247
1	3.097636676325502	CS5234,CS4234,CS3230,CS4231,CS4232,CS5236,CS3236,CS5230,CS6234,CS3225,CS2220,CS5237,CS3233,CS4257,CS5238
1	3.811612337645945	CS3284,CS4347,CS4245,CS5346,CS5241,CS5345,CS6206,CS6207,CS5244,CS4242,CS3283,CS5342,CS5249
0	4.007337907638053	CS5340,CS6208,CS6222,CS6244,CS3243,CS4248,CS5215,CS5339,BT5110,CS4243,CS5242,CS6207,CS3244,CS4220,CS5478
1	3.1161327752611907	CS5218,CS3234,CS3211,CS5219,CS4212,CS4215,CS5215,CS2104,CS3212,CS5271,CS6202,CS4214
0	2.856935276796717	CS4271,CS6231,CS4239,CS3235,CS2107,CS5439,CS5331,CS6209,CS5322,CS4236,CS4257,CS6211
0	3.272245253145018	CS5250,CS6270,CS3211,CS3282,CS6213,CS3281,CS3210,CS3220,CS5233,CS5424,CS5224,CS2100,CS2106,CS6211
0	3.7350851991140055	CS5234,CS5330,CS3230,CS4231,CS4232,CS3236,CS6234,CS3225,CS2220,CS5237,CS5238,CS3233,CS4257,CS5236
1	3.7292724022597192	CS4271,CS6231,CS2107,CS5439,CS6209,CS4236,CS5231,CS4238,CS5332,CS3221,CS5476,CS6211,CS4257,CS5322
0	3.9828941229603476	CS5234,CS5330,CS4234,CS3230,CS4231,CS4232,CS5236,CS5230,CS5237,CS3233,CS4257,CS5238
0	4.039182941553828	CS5234,CS5330,CS4234,CS3230,CS4231,CS4232,CS3236,CS6234,CS5230,CS3225,CS2220,CS3233,CS5238
1	2.6951947933491414	CS4220,CS5425,CS4225,CS3223,CS4221,CS5424,CS6280,CS6203,CS2220,CS2102,CS5346,CS4224,CS5226,CS5322
0	3.5706336958660434	CS6220,CS5322,CS6213,CS3223,BT5110,CS4225,CS4221,CS5424,CS6280,CS5228,CS6203,CS4220,CS4224,CS4278,CS5344
0	4.321874918128598	CS5239,CS6270,CS3282,CS5223,CS6213,CS4345,CS3281,CS4235,CS2281,CS5222,CS3210,CS5224,CS2100,CS3220,CS2106
1	4.187775064424698	CS5340,CS6208,CS4248,CS3882,CS5425,CS3217,CS3271,CS5232,CS5345,CS4218,CS5228,CS5478,CS3205,CS4244,CS4278
0	4.600560606683731	CS3284,CS4245,CS5321,CS4226,CS6204,CS5223,CS6212,CS4344,CS3220,CS2108,CS5248,CS6207,CS5346,CS5342,CS5249
1	3.035710156838989	CS4222,CS6270,CS6205,CS4226,CS5229,CS6204,CS5223,CS4231,CS3281,CS5422,CS4344,CS3237,CS5424,CS5248,CS2100
0	3.819251805921875	CS5340,CS6222,CS6208,CS3243,CS4248,CS4216,CS5339,CS5215,CS5425,CS5214,CS4212,CS2104,CS5242,CS6215,CS6202
0	3.500452044682835	CS5239,CS5250,CS3211,CS4231,CS4345,CS3281,CS3210,CS5222,CS3220,CS5233,CS2100,CS5424,CS5224,CS4237,CS4223
1	3.806224280089633	CS3282,CS3211,CS4231,CS6213,CS3281,CS3210,CS5233,CS2100,CS4237,CS2106,CS4223,CS6211
1	3.82492299902716	CS2105,CS4222,CS5321,CS6205,CS4226,CS3282,CS5223,CS6204,CS4231,CS3281,CS5422,CS3237,CS2100,CS6211
1	3.868973115309151	CS4350,CS6243,CS4240,CS4235,CS4243,CS5343,CS6206,CS4249,CS3249,CS5246,CS5240,CS5237
0	3.9311944773676775	CS4271,CS6231,CS2107,CS3235,CS5439,CS5331,CS4236,CS5231,CS5222,CS5332,CS4238,CS3221,CS6230,CS4257,CS6211
1	3.68381582875334	CS5218,CS5321,CS3282,CS5219,CS4212,CS5215,CS3281,CS4215,CS6241,CS2281,CS6206,CS3220,CS5233,CS5248,CS3241
0	4.209536828240306	CS2107,CS4239,CS3242,CS6209,CS4240,CS4236,CS4243,CS6206,CS5231,CS4249,CS6230,CS4247,CS3247,CS6211,CS3221
1	3.0778348197380745	CS5218,CS3234,CS3211,CS5219,CS4215,CS5215,CS4212,CS5214,CS4216,CS6215,CS6202,CS4214
0	3.5689583692753364	CS5234,CS5330,CS4231,CS3236,CS6234,CS3225,CS2220,CS5237,CS3233,CS5236
1	4.979562379108529	CS4245,CS4347,CS3284,CS4248,CS5342,CS6240,CS4235,CS6212,CS5345,CS5241,CS2108,CS5244,CS4242,CS3245,CS5249
1	3.0982576559271866	CS4350,CS4351,CS4240,CS3240,CS3218,CS6241,CS4235,CS4243,CS4249,CS3249,CS5246,CS3241,CS4247,CS3247,CS5237
1	4.981913598888992	CS6220,CS3223,CS4225,BT5110,CS6213,CS4221,CS5425,CS6280,CS6203,CS2102,CS2220,CS5228,CS5346,CS4224,CS5322
0	2.2819246639017603	CS5234,CS4350,CS4351,CS5237,CS3242,CS3230,CS6241,CS4243,CS6206,CS4249,CS6234,CS5246,CS2220,CS3240,CS4257
0	4.802808979597292	CS5340,CS6208,CS6222,CS6244,CS4246,CS4248,CS5339,CS5425,BT5110,CS4243,CS5242,CS3244,CS5228,CS4278,CS5344
1	3.85352525779704	CS4220,CS6220,CS5425,CS3223,CS6213,CS4221,CS5424,CS6280,CS5228,CS6203,CS2220,CS5346,CS4224,CS5226,CS5322
0	4.872147645393309	CS4271,CS3201,CS3234,CS3882,CS3217,CS4215,CS3218,CS3271,CS5214,CS4216,CS5215,CS3212,CS6215,CS6202,CS4214
0	4.0269969520475435	CS5234,CS2105,CS5330,CS3230,CS5229,CS6204,CS6213,CS4231,CS4232,CS5344,CS5424,CS5230,CS5248,CS5237,CS5238
1	3.5244139353716655	CS5237,CS4351,CS3242,CS6243,CS4240,CS4235,CS4243,CS6206,CS5246,CS3247,CS3249,CS3241,CS4247,CS5240,CS3240
1	3.816278674015709	CS4271,CS3235,CS4236,CS5425,CS3223,CS4225,CS5231,CS4238,CS6280,CS5476,CS5228,CS4220,CS4224,CS6211,CS5344
0	3.157153237900019	CS4245,CS3284,CS4347,CS4248,CS5342,CS4235,CS6212,CS6206,CS5345,CS5246,CS3283,CS3245,CS5249
1	4.805389259670752	CS5346,CS6220,CS6213,CS3223,CS5425,CS5424,CS6280,CS6203,CS2220,CS4220,CS4224,CS5226
1	3.4446806476477105	CS4271,CS3284,CS2113,CS3283,CS3282,CS3281,CS3271,CS4880,CS4218,CS3202,CS2103,CS5272,CS4211,CS3205
1	3.3137975780328492	CS4271,CS2107,CS3235,CS5439,CS4239,CS5331,CS6209,CS4236,CS4238,CS5332,CS6230,CS5476,CS6231,CS5322
1	3.2788626222564536	CS5239,CS3282,CS5223,CS4231,CS3281,CS5222,CS5224,CS2100,CS5233,CS5424,CS4237,CS2106,CS4223,CS6211
1	3.180136147076332	CS5340,CS4246,CS6208,CS6244,CS6220,CS3243,CS4248,CS5425,CS5215,BT5110,CS5345,CS5242,CS3244,CS4220,CS4244
1	3.6962912337283935	CS4222,CS6270,CS3282,CS5229,CS5223,CS6213,CS6204,CS5422,CS4344,CS3220,CS5424,CS2100,CS5233,CS3237,CS4237
1	3.075781255982576	CS5321,CS6205,CS3282,CS3103,CS5223,CS6213,CS6204,CS3281,CS5229,CS4344,CS5424,CS5248,CS2100,CS4237
0	4.6816144733325755	CS6208,CS6244,CS5215,CS5339,BT5110,CS4243,CS5242,CS3244,CS5228,CS4220,CS4244,CS5478
0	3.542940482533094	CS2105,CS5321,CS6205,CS6270,CS3282,CS6204,CS6213,CS4231,CS4344,CS3220,CS5424,CS2100
1	3.9399181601678652	CS5218,CS3234,CS5219,CS4225,CS4212,CS4215,CS5214,CS2104,CS3212,CS6215,CS5271,CS6202,CS4214
0	3.429014703492232	CS5322,CS5425,CS3223,CS4225,BT5110,CS6213,CS5424,CS6203,CS2220,CS2102,CS5346,CS4224,CS5226,CS5344
1	3.551864545455415	CS5237,CS4350,CS6243,CS4240,CS3218,CS4243,CS6206,CS5343,CS4249,CS5246,CS3247,CS3241,CS4247,CS3240
1	3.468728337478413	CS4239,CS3235,CS5439,CS2107,CS5331,CS4257,CS4236,CS5231,CS5332,CS6230,CS5476,CS6231,CS5322
1	4.8279924727041275	CS4271,CS6231,CS2107,CS4239,CS5439,CS5231,CS4238,CS5332,CS3221,CS6230,CS5476,CS6211,CS4257,CS5322
0	2.263353718108073	CS5234,CS5330,CS4234,CS3230,CS4231,CS3236,CS6234,CS5230,CS3225,CS2220,CS5237,CS5238,CS3233,CS4257,CS5236
0	3.4320658877947645	CS4246,CS6208,CS6244,CS3243,CS4248,CS5215,CS5425,BT5110,CS4243,CS6207,CS5345,CS5478,CS4244,CS4278,CS5344
1	3.542055515528104	CS5237,CS4239,CS4351,CS3219,CS3242,CS4240,CS3882,CS3218,CS6243,CS4235,CS6206,CS5343,CS3241,CS4247,CS3247
1	2.84261758393503	CS5218,CS5331,CS5219,CS5215,CS4215,CS4212,CS4216,CS2104,CS3212,CS6215,CS5271
0	2.3471433758077294	CS4271,CS2107,CS5439,CS4257,CS5331,CS6209,CS5322,CS4238,CS6230,CS5476,CS6231,CS3221
0	3.1528502149744666	CS6208,CS4246,CS6244,CS6220,CS6222,CS4248,CS5215,CS5425,BT5110,CS4243,CS3244,CS4220,CS4278,CS5478
0	2.8215893637537697	CS4225,CS5425,BT5110,CS5344,CS4221,CS6280,CS5228,CS2102,CS6203,CS4224,CS5226,CS5322
1	3.3538027788265143	CS5234,CS5330,CS4234,CS4231,CS4232,CS3236,CS6234,CS5230,CS3225,CS2220,CS5237,CS3233,CS4257,CS5236
1	4.48360080097826	CS5218,CS3234,CS3211,CS5219,CS4216,CS4215,CS2104,CS3212,CS6215,CS5271,CS6202
0	4.677739262561799	CS2105,CS4222,CS5321,CS4226,CS3282,CS3103,CS6204,CS5229,CS3281,CS5422,CS4344,CS3237,CS3220,CS5233,CS2100
0	3.280483710374648	CS5346,CS6220,CS3223,CS5425,CS4225,BT5110,CS5424,CS6280,CS6203,CS2102,CS2220,CS5228,CS4220,CS4224,CS5322
0	4.766969582295504	CS4350,CS4351,CS3242,CS6243,CS4216,CS6241,CS4243,CS5343,CS6206,CS4249,CS3247,CS5240,CS3241,CS4247,CS3240
1	2.487127826526743	CS6270,CS5250,CS3282,CS5223,CS4345,CS3281,CS2281,CS5222,CS3210,CS5233,CS2100,CS5424,CS5224,CS4237,CS2106
0	3.074953277628768	CS4246,CS6222,CS6220,CS4248,CS5339,CS5215,CS5425,CS5345,CS4243,CS6207,CS3244,CS5228,CS4220,CS4278,CS5344
1	2.170295315435675	CS5250,CS5346,CS6220,CS6213,CS5425,BT5110,CS4221,CS5424,CS6280,CS6203,CS5228,CS4220,CS2106,CS5226,CS5344
